,Open,Adj Close,signal,target_pos,capital,NAV,cash,transaction_cost,intraday_PnL
2019-12-16,27.799999,27.700001,0.0,0.0,100000.0,0.0,100000.0,0.0,-0.0
2019-12-17,27.9,28.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0
2019-12-18,28.049999,28.049999,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0
2019-12-19,28.15,28.0,0.0,0.0,100000.0,0.0,100000.0,0.0,-0.0
2019-12-20,28.0,28.15,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0
2019-12-23,28.200001,28.1,0.0,0.0,100000.0,0.0,100000.0,0.0,-0.0
2019-12-24,28.1,28.0,0.0,0.0,100000.0,0.0,100000.0,0.0,-0.0
2019-12-27,28.299999,28.4,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0
2019-12-30,28.450001,28.549999,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0
2019-12-31,28.549999,28.549999,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0
2020-01-02,28.5,28.700001,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0
2020-01-03,29.0,28.65,0.0,0.0,100000.0,0.0,100000.0,0.0,-0.0
2020-01-06,28.450001,28.450001,-1.0,-7.0,99999.78175341699,99575.0035,424.7782534169819,0.21824658301369868,-0.0
2020-01-07,28.549999,28.450001,-1.0,-7.0,100349.55650683398,99575.0035,774.5530068339722,0.21824658301369868,349.9929999999978
2020-01-08,28.1,28.25,0.0,-7.0,99824.33979450521,98875.0,949.3397945052129,0.21671232876712332,-524.999999999995
2020-01-09,28.549999,28.799999,0.0,-7.0,98949.11886300604,100799.9965,-1850.8776369939587,0.2209314991780822,-875.0
2020-01-10,28.85,28.799999,1.0,6.0,98798.92649314959,86399.997,12398.929493149582,0.1893698564383562,-150.00300000000522
2020-01-13,28.9,29.15,0.0,6.0,99548.7348219167,87449.99999999999,12098.734821916718,0.1916712328767123,750.0
2020-01-14,29.35,29.049999,0.0,6.0,98648.54080822464,87149.997,11498.54380822464,0.19101369205479451,-900.0030000000052
2020-01-15,29.1,28.950001,0.0,6.0,98198.35345205368,86850.003,11348.35045205368,0.19035617095890411,-449.9970000000033
2020-01-16,29.0,29.0,0.0,6.0,98198.16276712216,87000.0,11198.162767122165,0.19068493150684934,0.0
2020-01-17,29.15,29.200001,0.0,6.0,98347.9737671156,87600.003,10747.970767115607,0.19200000657534247,150.00300000000522
2020-01-20,29.299999,28.950001,1.0,6.0,97297.78941094465,86850.003,10447.786410944653,0.19035617095890411,-1049.993999999998
2020-01-21,28.799999,28.15,-1.0,-6.0,99247.60131505424,84449.99999999999,14797.601315054257,0.18509589041095886,1949.9970000000033
2020-01-22,28.299999,28.549999,-1.0,-6.0,98497.41358903341,85649.997,12847.416589033412,0.18772602082191783,-750.0
2020-01-23,28.25,28.0,0.0,-6.0,99247.22947944437,84000.0,15247.229479444373,0.1841095890410959,750.0
2020-01-24,28.0,28.1,-1.0,-6.0,98947.04471232109,84300.00000000001,14647.044712321076,0.18476712328767125,-300.00000000000426
2020-01-29,27.25,27.299999,0.0,-6.0,98796.86820547834,81899.997,16896.87120547834,0.17950684273972606,-149.99699999999905
2020-01-30,27.200001,26.65,0.0,-6.0,100446.69597260164,79949.99999999999,20496.69597260165,0.17523287671232876,1650.0030000000052
2020-01-31,26.9,26.5,-1.0,-6.0,101646.52172602629,79500.0,22146.521726026287,0.17424657534246576,1199.9999999999957
2020-02-03,26.4,26.5,0.0,-6.0,101346.34747945094,79500.0,21846.34747945094,0.17424657534246576,-300.00000000000426
2020-02-04,26.65,26.85,0.0,-6.0,100746.17093150572,80550.00000000001,20196.17093150571,0.17654794520547948,-600.0000000000085
2020-02-05,27.049999,26.950001,0.0,-6.0,101045.98772601968,80850.003,20195.984726019684,0.17720548602739727,299.9939999999981
2020-02-06,27.1,27.700001,0.0,-6.0,99245.8025890268,83100.003,16145.799589026807,0.18213699287671234,-1800.0029999999967
2020-02-07,27.5,27.549999,1.0,7.0,99420.58774656871,96424.9965,2995.5912465687143,0.21134245808219176,174.9964999999989
2020-02-10,27.25,27.4,0.0,7.0,99945.37755478789,95899.99999999999,4045.377554787905,0.2101917808219178,524.999999999995
2020-02-11,27.65,27.75,0.0,7.0,100295.16467807555,97125.0,3170.1646780755545,0.21287671232876712,350.000000000005
2020-02-12,27.9,28.049999,0.0,7.0,100819.94600000104,98174.9965,2644.94950000105,0.21517807452054796,524.9965000000038
2020-02-13,28.049999,27.950001,0.0,7.0,100469.73858903446,97825.0035,2644.7350890344533,0.2144109665753425,-349.9929999999978
2020-02-14,27.9,28.0,0.0,7.0,100819.52379451391,98000.0,2819.523794513909,0.21479452054794523,350.000000000005
2020-02-17,28.0,28.15,0.0,7.0,101344.30784930843,98524.99999999999,2819.3078493084467,0.21594520547945203,524.999999999995
2020-02-18,27.950001,27.700001,0.0,7.0,100469.09535615008,96950.0035,3519.091856150073,0.2124931583561644,-875.0
2020-02-19,27.75,27.85,-1.0,-7.0,100118.88171231447,97475.00000000001,2643.8817123144545,0.2136438356164384,-350.000000000005
2020-02-20,27.950001,27.75,1.0,7.0,99418.66533560213,97125.0,2293.665335602127,0.21287671232876712,-700.0035000000012
2020-02-21,27.6,27.5,0.0,7.0,99068.45437669802,96250.0,2818.4543766980205,0.21095890410958903,-350.000000000005
2020-02-24,27.35,27.049999,-1.0,-7.0,100118.25036985638,94674.9965,5443.253869856388,0.20750684164383562,1050.0035000000062
2020-02-25,26.9,27.1,-1.0,-7.0,99418.0424794454,94850.00000000001,4568.042479445387,0.20789041095890415,-700.00000000001
2020-02-26,26.700001,26.950001,0.0,-7.0,98542.8357397117,94325.0035,4217.832239711701,0.20673973369863016,-875.0
2020-02-27,26.75,27.15,0.0,-7.0,97142.6274657391,95024.99999999999,2117.6274657391186,0.20827397260273972,-1399.999999999995
2020-02-28,26.5,26.450001,0.0,-7.0,97317.42106162183,92575.0035,4742.417561621827,0.202904117260274,174.9964999999989
2020-03-02,26.35,26.65,0.0,-7.0,96267.21662326569,93274.99999999999,2992.2166232657037,0.20443835616438352,-1049.99999999999
2020-03-03,27.0,26.6,0.0,-7.0,97667.01256847117,93100.00000000001,4567.012568471153,0.204054794520548,1399.999999999995
2020-03-04,26.6,26.549999,0.0,-7.0,97841.81239724597,92924.9965,4916.815897245979,0.20367122520547945,175.00350000000608
2020-03-05,26.6,27.049999,0.0,-7.0,96266.60839040433,94674.9965,1591.6118904043396,0.20750684164383562,-1574.9964999999938
2020-03-06,26.75,26.5,1.0,7.0,95391.4051027331,92750.0,2641.4051027331006,0.20328767123287672,-875.0
2020-03-09,26.450001,26.450001,-1.0,-7.0,95391.20219861584,92575.0035,2816.19869861583,0.202904117260274,-0.0
2020-03-10,25.450001,25.450001,0.0,-7.0,95391.00696573146,89075.0035,6316.003465731454,0.19523288438356168,-0.0
2020-03-11,25.75,25.75,0.0,-7.0,95390.80943148489,90125.0,5265.809431484886,0.1975342465753425,-0.0
2020-03-12,25.549999,25.549999,0.0,-7.0,95390.61343149256,89424.9965,5965.616931492565,0.19599999232876714,-0.0
2020-03-13,24.6,24.6,0.0,-7.0,95390.42471916378,86100.00000000001,9290.42471916377,0.18871232876712332,-0.0
2020-03-16,24.4,24.4,1.0,7.0,95390.23754108159,85399.99999999999,9990.237541081602,0.1871780821917808,0.0
2020-03-17,23.35,23.35,-1.0,-8.0,95390.03282875282,93400.0,1990.0328287528246,0.20471232876712328,-0.0
2020-03-18,23.6,23.6,0.0,-8.0,95389.82592464324,94400.0,989.8259246432426,0.20690410958904112,-0.0
2020-03-19,22.6,22.0,-1.0,-8.0,97789.63304793091,88000.0,9789.63304793091,0.19287671232876713,2400.0000000000055
2020-03-20,22.450001,23.1,0.0,-8.0,95189.43452738297,92400.0,2789.4345273829676,0.2025205479452055,-2599.9960000000046
2020-03-23,21.950001,22.0,1.0,8.0,95389.23765067064,88000.0,7389.237650670635,0.19287671232876713,199.99599999999873
2020-03-24,22.75,23.049999,0.0,8.0,96589.03156848763,92199.996,4389.035568487627,0.20208218301369862,1199.9959999999987
2020-03-25,23.5,23.799999,0.0,8.0,97788.81891096215,95199.996,2588.822910962146,0.20865752547945207,1199.9959999999987
2020-03-26,23.549999,23.6,0.0,8.0,97988.61600685256,94400.0,3588.616006852564,0.20690410958904112,200.00400000000695
2020-03-27,24.1,23.75,0.0,8.0,96588.40778767449,95000.0,1588.407787674485,0.20821917808219179,-1400.0000000000057
2020-03-30,23.25,23.4,0.0,8.0,97188.20263698955,93600.0,3588.2026369895466,0.20515068493150687,599.9999999999943
2020-03-31,23.799999,23.85,0.0,8.0,97387.99754109913,95400.0,1987.997541099132,0.2090958904109589,200.00400000000695
2020-04-01,23.549999,23.299999,0.0,8.0,96387.79326713529,93199.996,3187.797267135291,0.20427396383561647,-1000.0
2020-04-02,23.0,23.5,0.0,8.0,98387.58723973803,94000.0,4387.58723973803,0.20602739726027397,2000.0
2020-04-03,23.4,23.450001,1.0,8.0,98587.38565068817,93800.004,4787.38165068817,0.2055890498630137,200.00400000000695
2020-04-06,23.799999,23.950001,0.0,8.0,99187.18367807666,95800.004,3387.17967807666,0.20997261150684934,600.0080000000025
2020-04-07,24.299999,24.5,0.0,8.0,99986.97288355611,98000.0,1986.972883556111,0.21479452054794523,800.0040000000013
2020-04-08,24.35,24.200001,0.0,8.0,99386.76471916378,96800.004,2586.76071916378,0.21216439232876713,-599.9960000000044
2020-04-09,24.4,24.5,0.0,8.0,99786.54992464323,98000.0,1786.54992464323,0.21479452054794523,400.0000000000057
2020-04-14,24.5,24.700001,0.0,8.0,100586.33737668926,98800.004,1786.333376689261,0.21654795397260274,800.0040000000013
2020-04-15,24.75,24.299999,0.0,8.0,98786.12033560214,97199.996,1586.1243356021441,0.21304108712328765,-1800.0040000000013
2020-04-16,24.200001,24.25,0.0,8.0,98985.90373286241,97000.0,1985.9037328624108,0.21260273972602742,199.99599999999873
2020-04-17,24.700001,24.549999,0.0,8.0,98385.68049999446,98199.996,185.68449999445875,0.2152328679452055,-600.0080000000025
2020-04-20,24.6,24.6,0.0,8.0,98385.46482876159,98400.0,-14.535171238414478,0.21567123287671233,0.0
2020-04-21,24.450001,24.0,0.0,8.0,96585.25041780269,96000.0,585.2504178026866,0.21041095890410957,-1800.0040000000013
2020-04-22,23.75,24.1,-1.0,-8.0,95185.03913013145,96400.0,-1214.960869868548,0.21128767123287673,-1400.0000000000057
2020-04-23,24.200001,24.15,1.0,7.0,95009.85036985748,84524.99999999999,10484.850369857493,0.18526027397260272,-175.00350000000608
2020-04-24,24.1,24.049999,0.0,7.0,94834.66237671446,84174.9965,10659.665876714469,0.18449314301369862,-175.00350000000608
2020-04-27,24.299999,24.5,0.0,7.0,95534.47793150898,85750.0,9784.477931508984,0.18794520547945207,700.0035000000012
2020-04-28,24.549999,24.75,1.0,7.0,96234.29156849529,86625.0,9609.29156849529,0.18986301369863012,700.0035000000012
2020-04-29,24.85,24.75,0.0,7.0,95884.10170548159,86625.0,9259.10170548159,0.18986301369863012,-350.000000000005
2020-05-04,24.0,23.75,0.0,7.0,95008.91951370076,83125.0,11883.919513700763,0.1821917808219178,-875.0
2020-05-05,23.85,24.0,-1.0,-7.0,94483.73540411172,84000.0,10483.735404111721,0.1841095890410959,-524.999999999995
2020-05-06,23.950001,24.35,0.0,-7.0,93083.55210959117,85225.00000000001,7858.552109591154,0.18679452054794526,-1399.9965000000038
2020-05-07,24.200001,24.15,1.0,7.0,92908.3633493172,84524.99999999999,8383.36334931721,0.18526027397260272,-175.00350000000608
2020-05-08,24.35,24.4,-1.0,-7.0,92733.17617123501,85399.99999999999,7333.176171235027,0.1871780821917808,-174.99999999999005
2020-05-11,24.6,24.799999,1.0,7.0,93432.98242466734,86799.9965,6632.985924667344,0.19024656767123285,699.996499999994
2020-05-12,24.549999,24.450001,0.0,7.0,93082.80186301583,85575.0035,7507.798363015827,0.18756165150684934,-349.9929999999978
2020-05-13,24.25,24.35,0.0,7.0,93432.61506849529,85225.00000000001,8207.615068495274,0.18679452054794526,350.000000000005
2020-05-14,24.25,24.0,0.0,7.0,92557.43095890625,84000.0,8557.430958906247,0.1841095890410959,-875.0
2020-05-15,24.0,24.0,0.0,7.0,92557.2468493172,84000.0,8557.246849317205,0.1841095890410959,0.0
2020-05-18,23.950001,24.200001,0.0,7.0,93432.06120547392,84700.0035,8732.057705473911,0.18564384328767125,875.0
2020-05-19,24.6,24.6,0.0,7.0,93431.87249314514,86100.00000000001,7331.872493145129,0.18871232876712332,0.0
2020-05-20,24.6,24.65,0.0,7.0,93606.68339725472,86274.99999999999,7331.683397254732,0.1890958904109589,174.99999999999005
2020-05-21,24.700001,24.450001,0.0,7.0,92731.49583560321,85575.0035,7156.492335603209,0.18756165150684934,-875.0
2020-05-22,24.049999,23.15,0.0,7.0,89581.32174656211,81024.99999999999,8556.321746562127,0.17758904109589038,-3149.996500000004
2020-05-25,23.0,23.15,-1.0,-7.0,89056.14415752102,81024.99999999999,8031.144157521034,0.17758904109589038,-524.999999999995
2020-05-26,23.4,23.65,0.0,-7.0,88180.96273286348,82774.99999999999,5405.962732863496,0.18142465753424653,-875.0
2020-05-27,23.75,23.5,0.0,-7.0,89055.78245889088,82250.0,6805.782458890884,0.18027397260273972,875.0
2020-05-28,23.35,23.35,0.0,-7.0,89055.60333560321,81725.00000000001,7330.6033356031985,0.1791232876712329,-0.0
2020-05-29,23.0,23.200001,0.0,-7.0,88355.4218629928,81200.0035,7155.418362992787,0.17797261041095894,-700.0035000000012
2020-06-01,23.799999,23.98,0.0,-7.0,87725.2344068284,83930.0,3795.2344068284,0.18395616438356166,-630.0035000000026
2020-06-02,24.02,24.26,1.0,7.0,88565.04830271882,84910.00000000001,3655.048302718802,0.18610410958904114,840.0000000000069
2020-06-03,24.68,24.68,0.0,7.0,88564.85897669142,86380.0,2184.858976691423,0.18932602739726026,0.0
2020-06-04,24.940001,24.719999,0.0,7.0,87794.66234382239,86519.99650000001,1274.6658438223822,0.18963286904109591,-770.0069999999907
2020-06-05,24.719999,25.139999,0.0,7.0,89264.46948903555,87989.99650000001,1274.4729890355375,0.1928547868493151,1469.9999999999936
2020-06-08,25.34,25.139999,1.0,7.0,88564.2731342487,87989.99650000001,574.2766342486866,0.1928547868493151,-700.0035000000012
2020-06-09,25.26,25.440001,0.0,7.0,89194.08147807664,89040.00349999999,154.0779780766461,0.19515617205479452,630.0034999999901
2020-06-10,25.48,25.459999,0.0,7.0,89123.88266849527,89109.9965,13.886168495271704,0.19530958136986298,-70.0035000000021
2020-06-11,25.459999,24.860001,0.0,7.0,87023.69896163828,87010.00349999999,13.69546163828636,0.19070685698630135,-2099.9929999999977
2020-06-12,24.379999,24.700001,-1.0,-7.0,85903.50248217855,86450.0035,-546.5010178214579,0.18947945972602745,-1120.0069999999957
2020-06-15,24.42,24.200001,0.0,-7.0,86673.31333833527,84700.0035,1973.3098383352626,0.18564384328767125,769.9965000000049
2020-06-16,24.74,24.799999,-1.0,-7.0,86463.12659176759,86799.9965,-336.86990823240194,0.19024656767123285,-209.99650000000435
2020-06-17,24.780001,24.9,0.0,-7.0,86042.93907806897,87149.99999999999,-1107.0609219310136,0.19101369863013695,-419.99649999999986
2020-06-18,24.799999,24.879999,1.0,6.0,86282.775483555,74639.997,11642.778483554997,0.16359451397260275,240.00000000000554
2020-06-19,24.860001,25.059999,0.0,6.0,86882.60470547939,75179.997,11702.607705479386,0.16477807561643837,599.9940000000024
2020-06-22,24.98,25.0,0.0,6.0,86942.44032191775,75000.0,11942.440321917747,0.1643835616438356,59.99999999999872
2020-06-23,24.98,25.360001,-1.0,-6.0,85802.27057122624,76080.00300000001,9722.267571226228,0.16675069150684935,-1140.0030000000002
2020-06-24,25.52,25.24,1.0,6.0,84962.1046095824,75720.0,9242.104609582399,0.16596164383561643,-840.0000000000034
2020-06-26,25.1,25.0,0.0,6.0,84661.94022602076,75000.0,9661.940226020757,0.1643835616438356,-300.00000000000426
2020-06-29,25.0,24.76,-1.0,-6.0,85381.7774205413,74280.0,11101.7774205413,0.16280547945205479,719.9999999999953
2020-06-30,25.0,24.9,0.0,-6.0,85681.6136945139,74699.99999999999,10981.613694513915,0.16372602739726025,300.00000000000426
2020-07-02,25.24,25.700001,0.0,-6.0,84301.44170820594,77100.003,7201.43870820594,0.16898630794520547,-1380.0030000000056
2020-07-03,25.799999,25.92,1.0,6.0,84661.27427532924,77760.0,6901.2742753292405,0.1704328767123288,360.00300000000607
2020-07-06,26.139999,26.940001,0.0,6.0,87061.10313559663,80820.003,6241.100135596629,0.17713973260273974,2400.0059999999976
2020-07-07,27.18,26.639999,1.0,6.0,85440.92496847991,79919.99699999999,5520.927968479926,0.17516711671232874,-1620.0030000000006
2020-07-08,26.76,26.74,-1.0,-6.0,85500.7491438224,80220.0,5280.749143822395,0.1758246575342466,60.00000000000938
2020-07-09,26.98,26.879999,1.0,6.0,85200.5693986235,80639.997,4560.572398623495,0.17674519890410959,-300.0029999999967
2020-07-10,26.6,26.34,0.0,6.0,84420.39620410294,79020.0,5400.3962041029445,0.1731945205479452,-780.0000000000047
2020-07-13,26.5,26.48,0.0,6.0,84360.22208903445,79440.0,4920.222089034447,0.17411506849315067,-59.99999999999872
2020-07-14,26.360001,26.16,0.0,6.0,83760.04707807554,78480.0,5280.047078075542,0.1720109589041096,-600.003000000001
2020-07-15,26.48,26.18,0.0,6.0,82859.87493560978,78539.99999999999,4319.874935609798,0.17214246575342465,-900.0000000000022
2020-07-16,26.18,25.66,0.0,6.0,81299.70621232211,76980.0,4319.706212322111,0.16872328767123287,-1559.9999999999986
2020-07-17,25.82,25.799999,0.0,6.0,81239.53356849308,77399.997,3839.536568493073,0.1696438290410959,-60.003000000001805
2020-07-20,25.780001,25.719999,0.0,6.0,81059.35845069143,77159.997,3899.361450691431,0.1691178016438356,-180.00599999999167
2020-07-21,26.08,26.280001,0.0,6.0,81659.18865068485,78840.003,2819.1856506848562,0.17280000657534247,600.003000000001
2020-07-22,26.24,25.68,1.0,6.0,79979.01979589033,77039.99999999999,2939.0197958903445,0.1688547945205479,-1679.9999999999961
2020-07-23,25.82,25.9,-1.0,-6.0,79738.84949452047,77699.99999999999,2038.8494945204875,0.17030136986301367,-239.99999999999488
2020-07-24,25.74,25.360001,0.0,-6.0,80878.67974382895,76080.00300000001,4798.676743828939,0.16675069150684935,1139.996999999994
2020-07-27,25.559999,25.360001,-1.0,-6.0,81478.50699313745,76080.00300000001,5398.503993137434,0.16675069150684935,599.9940000000024
2020-07-28,25.6,25.459999,0.0,-6.0,81898.34258492486,76379.997,5518.345584924857,0.16740821260273975,420.0030000000048
2020-07-29,25.459999,25.52,0.0,-6.0,81718.17178218513,76560.0,5158.171782185134,0.1678027397260274,-180.00299999999925
2020-07-30,25.6,25.34,0.0,-6.0,82498.00516300705,76020.0,6478.005163007052,0.1666191780821918,780.0000000000047
2020-07-31,25.379999,25.26,-1.0,-6.0,82857.83606985636,75780.0,7077.836069856363,0.16609315068493152,359.9969999999999
2020-08-03,25.26,25.120001,0.0,-6.0,83277.66789724705,75360.003,7917.6648972470575,0.1651726093150685,419.9970000000093
2020-08-04,25.299999,25.620001,0.0,-6.0,82317.49343696651,76860.003,5457.490436966516,0.1684602805479452,-960.0059999999963
2020-08-05,25.700001,25.799999,1.0,6.0,82617.31779313747,77399.997,5217.320793137464,0.1696438290410959,299.9939999999981
2020-08-06,25.84,25.6,0.0,6.0,81897.14946437035,76800.00000000001,5097.149464370334,0.1683287671232877,-719.9999999999953
2020-08-07,25.559999,25.18,0.0,6.0,80756.98689724706,75539.99999999999,5216.986897247072,0.1655671232876712,-1139.9970000000046
2020-08-10,25.0,25.1,-1.0,-6.0,80456.82185615116,75300.00000000001,5156.821856151146,0.165041095890411,-300.00000000000426
2020-08-11,25.24,25.559999,0.0,-6.0,79496.6567904043,76679.997,2816.659790404301,0.16806574684931508,-959.9970000000085
2020-08-12,25.5,25.879999,1.0,6.0,80636.48362054786,77639.997,2996.486620547861,0.17016985643835617,1139.9970000000046
2020-08-13,26.040001,25.9,0.0,6.0,80216.310319178,77699.99999999999,2516.31031917801,0.17030136986301367,-420.0030000000048
2020-08-14,25.879999,25.82,0.0,6.0,80036.14354383553,77460.00000000001,2576.143543835511,0.1697753424657535,-179.99700000000374
2020-08-17,25.860001,26.0,0.0,6.0,80455.96958493142,78000.0,2455.9695849314157,0.17095890410958905,419.9969999999986
2020-08-18,26.059999,26.02,0.0,6.0,80335.80149452045,78060.0,2275.8014945204486,0.17109041095890412,-119.99700000000502
2020-08-19,26.0,25.879999,0.0,6.0,79975.62832466401,77639.997,2335.6313246640057,0.17016985643835617,-360.0029999999954
2020-08-20,25.700001,25.440001,0.0,6.0,79195.46104794511,76320.003,2875.4580479451106,0.16727671890410958,-780.0000000000047
2020-08-21,25.6,25.780001,-1.0,-6.0,78655.28853560977,77340.003,1315.2855356097716,0.16951233534246576,-540.0029999999915
2020-08-24,25.98,26.18,1.0,6.0,79255.11639314401,78539.99999999999,715.1163931440242,0.17214246575342465,599.9999999999978
2020-08-25,26.280001,26.16,0.0,6.0,78894.9413821851,78480.0,414.9413821851049,0.1720109589041096,-360.0029999999954
2020-08-26,26.18,26.120001,0.0,6.0,78714.77263423332,78360.003,354.769634233322,0.17174795178082192,-179.99700000000374
2020-08-27,26.16,25.959999,0.0,6.0,78114.59893834949,77879.997,234.60193834948586,0.17069588383561646,-600.003000000001
2020-08-28,25.940001,26.120001,-1.0,-6.0,77574.4271903977,78360.003,-785.575809602291,0.17174795178082192,-539.9999999999991
2020-08-31,26.299999,25.84,1.0,5.0,76424.28810135661,64599.99999999999,11824.288101356615,0.1415890410958904,-1149.9974999999995
2020-09-01,25.9,25.879999,-1.0,-5.0,76474.1487931429,64699.99750000001,11774.151293142888,0.14180821369863017,50.00249999999262
2020-09-02,25.9,25.82,0.0,-5.0,76674.00731369085,64550.0,12124.007313690847,0.14147945205479454,199.99999999999574
2020-09-03,25.780001,25.719999,0.0,-5.0,76823.87138218946,64299.997500000005,12523.873882189459,0.14093150136986304,150.00499999999306
2020-09-04,25.48,25.52,0.0,-5.0,76723.73154657302,63800.0,12923.73154657302,0.13983561643835615,-99.99999999999787
2020-09-07,25.379999,25.440001,0.0,-5.0,76573.58714930728,63600.002499999995,12973.584649307282,0.13939726575342465,-150.00499999999306
2020-09-08,25.52,25.379999,0.0,-5.0,76923.45058081961,63449.997500000005,13473.453080819607,0.1390684876712329,350.0024999999951
2020-09-09,25.1,25.24,0.0,-5.0,76573.31227944976,63099.99999999999,13473.312279449769,0.1383013698630137,-349.99999999999255
2020-09-10,25.4,25.139999,0.0,-5.0,77223.17702603058,62849.9975,14373.17952603058,0.13775341917808218,650.0024999999976
2020-09-11,25.139999,25.26,-1.0,-5.0,76923.03611507168,63150.00000000001,13773.03611507167,0.13841095890410962,-300.00250000000506
2020-09-14,25.34,25.4,0.0,-5.0,76772.89693698949,63500.0,13272.896936989491,0.13917808219178082,-149.99999999999682
2020-09-15,25.379999,25.52,0.0,-5.0,76422.75460137305,63800.0,12622.754601373046,0.13983561643835615,-350.0024999999951
2020-09-16,25.540001,25.48,0.0,-5.0,76572.61748493469,63700.0,12872.617484934686,0.13961643835616439,150.00249999999937
